"SiteID","Year","TOO","AB"
45111,2012,24500,7
45111,2012,33680,1
45111,2012,33900,17
45111,2012,35470,22
45111,2012,35490,25
45111,2012,37160,3
45111,2012,37520,14
45111,2012,37570,1
45111,2012,38390,18
45111,2012,38440,6
45111,2012,38580,4
45111,2012,38720,17
45111,2012,38880,4
45111,2012,39120,20
45111,2012,39130,102
45111,2012,39210,31
45111,2012,40320,25
45111,2012,40490,13
45111,2012,42380,27
45111,2012,42580,3
45111,2012,42750,4
45111,2012,43010,17
45111,2012,43270,2
45111,2012,43360,2
45111,2012,43740,22
45111,2012,44300,3
45111,2012,50020,5
45111,2012,50030,22
45111,2012,50110,44
45111,2012,50120,1
45111,2012,50200,26
45111,2012,50260,3
45111,2012,50310,16
45111,2012,50500,6
45111,2012,50860,2
45111,2012,51500,5
45111,2012,51510,17
45111,2012,51520,305
45111,2012,51700,79
45111,2012,51720,7
45111,2012,51770,98
45111,2012,51780,65
45111,2012,52120,149
45111,2012,52240,12
45111,2012,52510,3
45111,2012,53710,20
45111,2012,54150,21
45114,2012,13210,13
45114,2012,15880,9
45114,2012,21480,1
45114,2012,23760,1
45114,2012,23970,2
45114,2012,24070,1
45114,2012,24080,3
45114,2012,24500,9
45114,2012,24740,3
45114,2012,33830,6
45114,2012,33900,26
45114,2012,34040,3
45114,2012,35070,2
45114,2012,35470,1
45114,2012,35490,5
45114,2012,37520,7
45114,2012,37570,38
45114,2012,37940,2
45114,2012,38390,17
45114,2012,38440,54
45114,2012,38580,8
45114,2012,38760,3
45114,2012,38880,5
45114,2012,39120,2
45114,2012,39130,2
45114,2012,39210,12
45114,2012,39350,14
45114,2012,39570,5
45114,2012,40320,15
45114,2012,40490,12
45114,2012,40540,2
45114,2012,40870,1
45114,2012,42380,37
45114,2012,42580,4
45114,2012,43360,10
45114,2012,43740,11
45114,2012,43780,1
45114,2012,44180,4
45114,2012,44190,6
45114,2012,44230,1
45114,2012,44300,32
45114,2012,50020,6
45114,2012,50030,40
45114,2012,50110,5
45114,2012,50200,37
45114,2012,50310,7
45114,2012,50500,56
45114,2012,50520,9
45114,2012,50540,11
45114,2012,51510,14
45114,2012,51520,78
45114,2012,51700,30
45114,2012,51770,17
45114,2012,52120,2
45114,2012,52510,7
45114,2012,53410,3
45114,2012,53710,24
45114,2012,54150,2
45116,2012,13210,30
45116,2012,15880,3
45116,2012,24080,2
45116,2012,33900,13
45116,2012,35490,4
45116,2012,38440,10
45116,2012,38880,6
45116,2012,39130,45
45116,2012,39210,29
45116,2012,39580,1
45116,2012,40490,9
45116,2012,40540,5
45116,2012,42380,9
45116,2012,42580,3
45116,2012,42750,2
45116,2012,43740,16
45116,2012,44300,6
45116,2012,50020,2
45116,2012,50030,24
45116,2012,50200,25
45116,2012,50500,6
45116,2012,51520,137
45116,2012,51700,15
45116,2012,51720,19
45116,2012,51770,23
45116,2012,51780,9
45116,2012,52120,9
45116,2012,52510,8
45116,2012,53710,4
45116,2012,54150,6
45118,2012,3170,1
45118,2012,12790,23
45118,2012,13210,11
45118,2012,24080,1
45118,2012,24500,1
45118,2012,37570,7
45118,2012,37940,4
45118,2012,38390,7
45118,2012,38440,7
45118,2012,38580,6
45118,2012,39130,21
45118,2012,39210,22
45118,2012,40320,1
45118,2012,42380,53
45118,2012,42580,2
45118,2012,43010,1
45118,2012,43360,2
45118,2012,50030,51
45118,2012,50110,9
45118,2012,50200,6
45118,2012,50260,1
45118,2012,50500,16
45118,2012,50540,2
45118,2012,51300,3
45118,2012,51510,3
45118,2012,51520,138
45118,2012,51700,10
45118,2012,51770,30
45118,2012,52120,6
45118,2012,52510,1
45118,2012,53710,7
45118,2012,54150,19
45120,2012,13210,1
45120,2012,15880,2
45120,2012,23970,12
45120,2012,24070,1
45120,2012,24080,2
45120,2012,24180,1
45120,2012,24500,3
45120,2012,24740,3
45120,2012,33830,6
45120,2012,33900,7
45120,2012,35070,2
45120,2012,37440,2
45120,2012,37570,61
45120,2012,37870,15
45120,2012,37940,11
45120,2012,38440,2
45120,2012,38580,12
45120,2012,39350,6
45120,2012,39420,7
45120,2012,39570,5
45120,2012,39580,5
45120,2012,39660,2
45120,2012,40320,1
45120,2012,40490,2
45120,2012,40870,10
45120,2012,41800,3
45120,2012,41830,12
45120,2012,41860,3
45120,2012,42380,31
45120,2012,42580,2
45120,2012,43360,18
45120,2012,43500,6
45120,2012,43550,3
45120,2012,43740,5
45120,2012,43780,31
45120,2012,43800,1
45120,2012,43820,3
45120,2012,43940,4
45120,2012,44180,3
45120,2012,44190,37
45120,2012,44230,11
45120,2012,44240,2
45120,2012,44280,21
45120,2012,44300,44
45120,2012,50020,28
45120,2012,50030,14
45120,2012,50500,12
45120,2012,50510,31
45120,2012,50520,25
45120,2012,50540,92
45120,2012,50690,2
45120,2012,51300,3
45120,2012,51520,13
45120,2012,52120,5
45120,2012,53410,4
45120,2012,53520,3
45120,2012,53710,5
45120,2012,53810,10
45121,2012,3300,1
45121,2012,3360,1
45121,2012,12790,12
45121,2012,13210,18
45121,2012,15880,6
45121,2012,24070,1
45121,2012,24500,2
45121,2012,33830,2
45121,2012,33900,21
45121,2012,34040,1
45121,2012,35070,1
45121,2012,35490,15
45121,2012,37520,23
45121,2012,37570,27
45121,2012,38390,16
45121,2012,38440,21
45121,2012,38720,5
45121,2012,38880,13
45121,2012,39120,22
45121,2012,39130,30
45121,2012,39210,13
45121,2012,39580,1
45121,2012,40320,12
45121,2012,40540,5
45121,2012,41540,2
45121,2012,41800,1
45121,2012,42380,24
45121,2012,42580,6
45121,2012,42750,3
45121,2012,43270,1
45121,2012,43360,2
45121,2012,43500,2
45121,2012,43740,31
45121,2012,43780,2
45121,2012,44190,5
45121,2012,44230,3
45121,2012,44240,3
45121,2012,44300,13
45121,2012,49770,2
45121,2012,50020,6
45121,2012,50030,77
45121,2012,50110,37
45121,2012,50200,20
45121,2012,50500,26
45121,2012,51300,3
45121,2012,51510,1
45121,2012,51520,85
45121,2012,51700,27
45121,2012,51720,2
45121,2012,51770,46
45121,2012,52120,9
45121,2012,52510,4
45121,2012,53710,41
45121,2012,54150,5
45201,2012,15880,1
45201,2012,23970,4
45201,2012,24070,1
45201,2012,24080,1
45201,2012,24500,2
45201,2012,33680,3
45201,2012,33830,12
45201,2012,33900,8
45201,2012,35070,2
45201,2012,35490,1
45201,2012,37440,5
45201,2012,37570,47
45201,2012,37940,9
45201,2012,38440,6
45201,2012,38580,2
45201,2012,38880,3
45201,2012,39210,3
45201,2012,39350,1
45201,2012,39570,3
45201,2012,40320,2
45201,2012,40870,2
45201,2012,41520,1
45201,2012,41800,8
45201,2012,41830,2
45201,2012,41860,9
45201,2012,42380,8
45201,2012,42580,1
45201,2012,43360,7
45201,2012,43550,16
45201,2012,43780,20
45201,2012,43800,3
45201,2012,43820,1
45201,2012,43900,2
45201,2012,44180,11
45201,2012,44230,21
45201,2012,44240,4
45201,2012,44280,5
45201,2012,44300,2
45201,2012,46140,2
45201,2012,50020,9
45201,2012,50500,3
45201,2012,50520,6
45201,2012,50540,23
45201,2012,51300,4
45201,2012,51520,8
45201,2012,51780,1
45201,2012,52120,1
45203,2012,2960,2
45203,2012,12790,8
45203,2012,13210,58
45203,2012,15880,1
45203,2012,24070,1
45203,2012,24500,2
45203,2012,33680,2
45203,2012,33830,2
45203,2012,33900,5
45203,2012,35070,2
45203,2012,35490,4
45203,2012,37520,10
45203,2012,37570,4
45203,2012,38390,4
45203,2012,38440,8
45203,2012,38720,37
45203,2012,38760,2
45203,2012,38880,1
45203,2012,39130,165
45203,2012,39210,9
45203,2012,40320,10
45203,2012,42380,35
45203,2012,42750,8
45203,2012,43010,26
45203,2012,43740,7
45203,2012,44180,1
45203,2012,44190,2
45203,2012,44300,2
45203,2012,50020,6
45203,2012,50030,8
45203,2012,50110,37
45203,2012,50120,1
45203,2012,50200,43
45203,2012,50320,1
45203,2012,50500,5
45203,2012,51510,6
45203,2012,51520,58
45203,2012,51700,39
45203,2012,51770,32
45203,2012,51780,64
45203,2012,52120,42
45203,2012,52240,3
45203,2012,52510,7
45203,2012,53710,4
45203,2012,54150,20
45205,2012,3360,5
45205,2012,12790,1
45205,2012,13210,44
45205,2012,15840,1
45205,2012,15880,5
45205,2012,23760,1
45205,2012,23970,5
45205,2012,24070,2
45205,2012,24500,4
45205,2012,24740,1
45205,2012,33680,5
45205,2012,33830,2
45205,2012,33900,11
45205,2012,34040,3
45205,2012,35070,5
45205,2012,35490,19
45205,2012,37400,2
45205,2012,37520,21
45205,2012,37570,11
45205,2012,37940,2
45205,2012,38390,6
45205,2012,38440,26
45205,2012,38720,2
45205,2012,38880,11
45205,2012,39210,14
45205,2012,39580,2
45205,2012,40320,21
45205,2012,40490,3
45205,2012,41520,11
45205,2012,42380,17
45205,2012,42580,9
45205,2012,42750,7
45205,2012,43010,21
45205,2012,43360,4
45205,2012,43740,24
45205,2012,44180,3
45205,2012,44190,5
45205,2012,44300,4
45205,2012,50020,10
45205,2012,50030,26
45205,2012,50110,27
45205,2012,50120,5
45205,2012,50200,43
45205,2012,50310,1
45205,2012,50500,19
45205,2012,51300,2
45205,2012,51510,9
45205,2012,51520,64
45205,2012,51700,36
45205,2012,51720,6
45205,2012,51770,52
45205,2012,51780,9
45205,2012,52120,25
45205,2012,52510,6
45205,2012,53710,31
45205,2012,54150,8
45207,2012,3360,1
45207,2012,12790,2
45207,2012,13210,13
45207,2012,15880,1
45207,2012,33830,3
45207,2012,33900,8
45207,2012,35490,1
45207,2012,37520,7
45207,2012,37570,22
45207,2012,37940,1
45207,2012,38390,15
45207,2012,38440,39
45207,2012,38720,2
45207,2012,38880,1
45207,2012,39210,8
45207,2012,39350,1
45207,2012,40320,9
45207,2012,40540,4
45207,2012,41800,4
45207,2012,42380,8
45207,2012,42580,3
45207,2012,43010,5
45207,2012,43500,3
45207,2012,43740,32
45207,2012,43780,1
45207,2012,44190,3
45207,2012,44230,7
45207,2012,44240,1
45207,2012,44300,13
45207,2012,49770,3
45207,2012,50020,6
45207,2012,50030,39
45207,2012,50110,2
45207,2012,50200,61
45207,2012,50310,4
45207,2012,50500,35
45207,2012,51510,8
45207,2012,51520,186
45207,2012,51700,32
45207,2012,51720,17
45207,2012,51770,6
45207,2012,51780,12
45207,2012,52120,10
45207,2012,52510,2
45207,2012,53710,10
45209,2012,3170,11
45209,2012,3300,7
45209,2012,3360,2
45209,2012,12790,21
45209,2012,13210,41
45209,2012,23970,14
45209,2012,24070,5
45209,2012,24080,1
45209,2012,24500,1
45209,2012,24740,2
45209,2012,33900,34
45209,2012,35070,10
45209,2012,35470,16
45209,2012,35490,26
45209,2012,37400,1
45209,2012,37520,19
45209,2012,37570,5
45209,2012,38390,4
45209,2012,38440,15
45209,2012,38580,11
45209,2012,38720,21
45209,2012,38880,12
45209,2012,39080,3
45209,2012,39130,61
45209,2012,39210,33
45209,2012,39350,4
45209,2012,39580,1
45209,2012,40320,16
45209,2012,40490,2
45209,2012,40540,4
45209,2012,41520,4
45209,2012,41540,1
45209,2012,41800,3
45209,2012,42380,18
45209,2012,42580,12
45209,2012,42750,4
45209,2012,43010,5
45209,2012,43360,6
45209,2012,43500,1
45209,2012,43740,20
45209,2012,44190,4
45209,2012,44230,2
45209,2012,49770,2
45209,2012,50020,3
45209,2012,50030,20
45209,2012,50110,34
45209,2012,50200,21
45209,2012,50310,1
45209,2012,50320,5
45209,2012,50500,6
45209,2012,51300,16
45209,2012,51510,15
45209,2012,51520,375
45209,2012,51700,61
45209,2012,51720,50
45209,2012,51770,47
45209,2012,51780,100
45209,2012,52120,115
45209,2012,52240,7
45209,2012,52510,14
45209,2012,53710,8
45209,2012,54150,10
45211,2012,3300,3
45211,2012,12790,4
45211,2012,13210,23
45211,2012,15880,3
45211,2012,21480,1
45211,2012,23970,4
45211,2012,24070,4
45211,2012,24500,6
45211,2012,33840,1
45211,2012,33900,54
45211,2012,35470,11
45211,2012,35490,35
45211,2012,37160,1
45211,2012,37520,23
45211,2012,38390,17
45211,2012,38440,17
45211,2012,38580,1
45211,2012,38720,18
45211,2012,38880,4
45211,2012,39120,15
45211,2012,39130,85
45211,2012,39210,34
45211,2012,39350,1
45211,2012,40320,45
45211,2012,40490,7
45211,2012,40540,3
45211,2012,42380,16
45211,2012,42580,9
45211,2012,42750,7
45211,2012,43010,10
45211,2012,43270,3
45211,2012,43360,3
45211,2012,43740,40
45211,2012,44300,2
45211,2012,50020,1
45211,2012,50030,53
45211,2012,50110,42
45211,2012,50120,1
45211,2012,50200,18
45211,2012,50260,5
45211,2012,50310,11
45211,2012,50500,22
45211,2012,50860,2
45211,2012,51510,9
45211,2012,51520,346
45211,2012,51700,52
45211,2012,51720,19
45211,2012,51770,71
45211,2012,51780,31
45211,2012,52120,153
45211,2012,52240,13
45211,2012,52510,8
45211,2012,53710,36
45211,2012,54150,9
45212,2012,21480,1
45212,2012,24180,1
45212,2012,24740,1
45212,2012,33830,12
45212,2012,33900,9
45212,2012,34040,4
45212,2012,37570,34
45212,2012,37940,3
45212,2012,38440,16
45212,2012,39130,1
45212,2012,39210,10
45212,2012,39350,1
45212,2012,39570,2
45212,2012,40490,1
45212,2012,41800,6
45212,2012,41830,1
45212,2012,41860,1
45212,2012,42380,8
45212,2012,42580,1
45212,2012,43490,1
45212,2012,43550,4
45212,2012,43630,3
45212,2012,43740,22
45212,2012,43780,3
45212,2012,43790,4
45212,2012,43820,1
45212,2012,44180,12
45212,2012,44190,15
45212,2012,44230,10
45212,2012,44280,10
45212,2012,44300,29
45212,2012,44500,2
45212,2012,50020,7
45212,2012,50030,1
45212,2012,50500,10
45212,2012,50510,2
45212,2012,50520,15
45212,2012,50540,51
45212,2012,51300,6
45212,2012,51520,10
45212,2012,51780,1
45214,2012,3300,1
45214,2012,12790,2
45214,2012,13210,1
45214,2012,15880,11
45214,2012,23970,13
45214,2012,24070,2
45214,2012,24500,6
45214,2012,33830,6
45214,2012,33900,30
45214,2012,35070,6
45214,2012,35490,2
45214,2012,37520,11
45214,2012,37570,22
45214,2012,37940,1
45214,2012,38440,20
45214,2012,38580,5
45214,2012,38760,15
45214,2012,38880,2
45214,2012,39210,11
45214,2012,39350,10
45214,2012,39580,2
45214,2012,40320,8
45214,2012,40490,9
45214,2012,41800,6
45214,2012,41860,3
45214,2012,42380,23
45214,2012,42580,17
45214,2012,43360,8
45214,2012,43740,30
45214,2012,44190,2
45214,2012,44230,1
45214,2012,44300,30
45214,2012,50030,39
45214,2012,50200,14
45214,2012,50310,2
45214,2012,50320,1
45214,2012,50500,33
45214,2012,50520,20
45214,2012,50540,5
45214,2012,51300,2
45214,2012,51510,2
45214,2012,51520,38
45214,2012,51700,5
45214,2012,51770,21
45214,2012,52120,5
45214,2012,52510,7
45214,2012,53710,1
45214,2012,54150,2
45216,2012,2960,2
45216,2012,12790,2
45216,2012,13210,14
45216,2012,15880,3
45216,2012,23760,1
45216,2012,23970,4
45216,2012,24070,1
45216,2012,24080,1
45216,2012,24500,1
45216,2012,33830,2
45216,2012,33900,13
45216,2012,34040,1
45216,2012,35070,1
45216,2012,35470,2
45216,2012,35490,11
45216,2012,37520,9
45216,2012,37570,7
45216,2012,37940,1
45216,2012,38390,5
45216,2012,38440,44
45216,2012,38580,2
45216,2012,38720,3
45216,2012,39130,64
45216,2012,39210,11
45216,2012,39350,8
45216,2012,39580,1
45216,2012,40320,10
45216,2012,42380,27
45216,2012,42580,10
45216,2012,43360,7
45216,2012,43740,15
45216,2012,44180,1
45216,2012,44240,1
45216,2012,44300,6
45216,2012,50020,10
45216,2012,50030,42
45216,2012,50110,15
45216,2012,50120,5
45216,2012,50200,132
45216,2012,50310,2
45216,2012,50320,1
45216,2012,50500,27
45216,2012,51510,29
45216,2012,51520,32
45216,2012,51700,54
45216,2012,51720,2
45216,2012,51770,26
45216,2012,51780,2
45216,2012,52120,21
45216,2012,52240,1
45216,2012,52510,10
45216,2012,53710,34
45216,2012,54150,2
45218,2012,2960,2
45218,2012,12790,3
45218,2012,13210,22
45218,2012,15880,5
45218,2012,23970,1
45218,2012,24070,2
45218,2012,24080,3
45218,2012,24500,2
45218,2012,33830,9
45218,2012,33900,10
45218,2012,34040,1
45218,2012,35470,2
45218,2012,35490,7
45218,2012,37520,7
45218,2012,37570,58
45218,2012,37940,2
45218,2012,38390,8
45218,2012,38440,28
45218,2012,38580,21
45218,2012,38720,5
45218,2012,38880,25
45218,2012,39120,165
45218,2012,39210,36
45218,2012,39350,2
45218,2012,39580,7
45218,2012,40320,11
45218,2012,40490,12
45218,2012,41800,5
45218,2012,41830,1
45218,2012,42380,15
45218,2012,42580,7
45218,2012,42750,1
45218,2012,43010,7
45218,2012,43360,6
45218,2012,43740,19
45218,2012,44180,3
45218,2012,44190,3
45218,2012,44230,1
45218,2012,44240,3
45218,2012,44280,2
45218,2012,44300,28
45218,2012,50020,5
45218,2012,50030,60
45218,2012,50110,24
45218,2012,50120,1
45218,2012,50200,85
45218,2012,50310,3
45218,2012,50500,41
45218,2012,51300,13
45218,2012,51510,5
45218,2012,51520,106
45218,2012,51700,21
45218,2012,51770,39
45218,2012,51780,2
45218,2012,52120,7
45218,2012,52510,4
45218,2012,53710,34
45218,2012,54150,6
45220,2012,13210,8
45220,2012,15880,13
45220,2012,23970,10
45220,2012,24070,1
45220,2012,24080,2
45220,2012,24500,6
45220,2012,33830,12
45220,2012,33900,11
45220,2012,34040,6
45220,2012,35070,2
45220,2012,37570,54
45220,2012,37940,2
45220,2012,38390,19
45220,2012,38440,26
45220,2012,38580,17
45220,2012,38880,4
45220,2012,39210,7
45220,2012,39350,1
45220,2012,40320,13
45220,2012,40490,8
45220,2012,40540,5
45220,2012,41800,4
45220,2012,41860,2
45220,2012,42380,22
45220,2012,42580,15
45220,2012,43270,1
45220,2012,43360,10
45220,2012,43500,6
45220,2012,43740,26
45220,2012,43780,8
45220,2012,44180,3
45220,2012,44190,16
45220,2012,44230,1
45220,2012,44240,2
45220,2012,44280,2
45220,2012,44300,39
45220,2012,50020,11
45220,2012,50030,82
45220,2012,50110,24
45220,2012,50200,26
45220,2012,50310,11
45220,2012,50500,45
45220,2012,50510,1
45220,2012,50520,7
45220,2012,50540,11
45220,2012,51300,3
45220,2012,51510,9
45220,2012,51520,60
45220,2012,51700,11
45220,2012,51770,12
45220,2012,52120,20
45220,2012,52510,1
45220,2012,53710,32
45303,2012,2960,2
45303,2012,12790,21
45303,2012,13210,27
45303,2012,15880,1
45303,2012,24500,3
45303,2012,33900,6
45303,2012,34040,1
45303,2012,37520,1
45303,2012,38390,1
45303,2012,38440,13
45303,2012,39130,30
45303,2012,39210,44
45303,2012,40320,6
45303,2012,42380,16
45303,2012,43010,25
45303,2012,43360,5
45303,2012,43460,1
45303,2012,43740,1
45303,2012,50020,4
45303,2012,50030,16
45303,2012,50110,6
45303,2012,50200,81
45303,2012,50310,1
45303,2012,50500,2
45303,2012,51510,48
45303,2012,51520,233
45303,2012,51700,47
45303,2012,51770,39
45303,2012,51780,6
45303,2012,52120,6
45303,2012,52510,2
45303,2012,53710,28
45303,2012,54150,7
45305,2012,3170,4
45305,2012,3360,13
45305,2012,13210,32
45305,2012,15880,3
45305,2012,23970,8
45305,2012,24070,3
45305,2012,24080,3
45305,2012,24500,1
45305,2012,33680,1
45305,2012,33830,4
45305,2012,33900,33
45305,2012,34040,1
45305,2012,35070,2
45305,2012,35470,1
45305,2012,35490,9
45305,2012,37400,1
45305,2012,37520,31
45305,2012,37570,5
45305,2012,37940,2
45305,2012,38390,16
45305,2012,38440,13
45305,2012,38580,1
45305,2012,38720,4
45305,2012,38880,2
45305,2012,39210,33
45305,2012,39350,2
45305,2012,39580,2
45305,2012,40320,9
45305,2012,40490,4
45305,2012,40540,1
45305,2012,41520,1
45305,2012,41800,5
45305,2012,42380,27
45305,2012,42580,22
45305,2012,43010,9
45305,2012,43360,6
45305,2012,43740,39
45305,2012,44180,2
45305,2012,44230,4
45305,2012,44300,16
45305,2012,50020,2
45305,2012,50030,49
45305,2012,50110,10
45305,2012,50120,1
45305,2012,50200,65
45305,2012,50310,3
45305,2012,50500,35
45305,2012,51300,1
45305,2012,51510,48
45305,2012,51520,157
45305,2012,51700,45
45305,2012,51720,3
45305,2012,51770,10
45305,2012,51780,2
45305,2012,52120,36
45305,2012,52510,13
45305,2012,53710,26
45307,2012,3360,1
45307,2012,13210,16
45307,2012,15880,2
45307,2012,24500,1
45307,2012,35470,4
45307,2012,35490,7
45307,2012,37520,14
45307,2012,37570,5
45307,2012,37940,1
45307,2012,38390,3
45307,2012,38440,16
45307,2012,38880,16
45307,2012,39210,8
45307,2012,40320,8
45307,2012,40490,2
45307,2012,40540,11
45307,2012,41520,5
45307,2012,41800,3
45307,2012,42380,4
45307,2012,42580,9
45307,2012,42750,2
45307,2012,43360,2
45307,2012,43740,2
45307,2012,43780,3
45307,2012,44300,2
45307,2012,50030,45
45307,2012,50110,20
45307,2012,50200,31
45307,2012,50500,19
45307,2012,51510,9
45307,2012,51520,166
45307,2012,51700,37
45307,2012,51770,16
45307,2012,51780,3
45307,2012,52120,15
45307,2012,53710,10
45307,2012,54150,50
45309,2012,12790,1
45309,2012,13210,22
45309,2012,15880,1
45309,2012,23970,4
45309,2012,24500,4
45309,2012,33830,1
45309,2012,33900,17
45309,2012,35070,2
45309,2012,35470,4
45309,2012,35490,6
45309,2012,37520,5
45309,2012,37570,6
45309,2012,37940,1
45309,2012,38390,10
45309,2012,38440,14
45309,2012,38720,23
45309,2012,38760,2
45309,2012,38880,11
45309,2012,39130,5
45309,2012,39210,12
45309,2012,39350,1
45309,2012,39580,1
45309,2012,40320,14
45309,2012,40490,3
45309,2012,41520,5
45309,2012,41800,1
45309,2012,42380,7
45309,2012,42580,2
45309,2012,43010,15
45309,2012,43270,1
45309,2012,43360,1
45309,2012,43740,10
45309,2012,44180,2
45309,2012,44190,1
45309,2012,44240,2
45309,2012,44300,4
45309,2012,50020,2
45309,2012,50030,38
45309,2012,50110,25
45309,2012,50200,26
45309,2012,50500,15
45309,2012,51510,34
45309,2012,51520,43
45309,2012,51700,17
45309,2012,51720,1
45309,2012,51770,71
45309,2012,51780,1
45309,2012,52120,13
45309,2012,52510,2
45309,2012,53710,78
45309,2012,54150,4
45313,2012,3300,1
45313,2012,13210,3
45313,2012,15880,9
45313,2012,23970,4
45313,2012,24500,3
45313,2012,24740,2
45313,2012,33830,6
45313,2012,33900,11
45313,2012,34040,2
45313,2012,35070,1
45313,2012,37570,47
45313,2012,37940,5
45313,2012,38390,3
45313,2012,38440,46
45313,2012,38580,13
45313,2012,39130,8
45313,2012,39210,22
45313,2012,39350,2
45313,2012,39570,3
45313,2012,40320,2
45313,2012,40490,6
45313,2012,41520,1
45313,2012,41800,1
45313,2012,41860,2
45313,2012,42380,31
45313,2012,43010,9
45313,2012,43360,3
45313,2012,43550,6
45313,2012,43740,9
45313,2012,43780,14
45313,2012,43790,2
45313,2012,43820,1
45313,2012,43900,1
45313,2012,43940,1
45313,2012,44180,1
45313,2012,44190,5
45313,2012,44230,15
45313,2012,44270,2
45313,2012,44280,7
45313,2012,44300,28
45313,2012,46140,1
45313,2012,50020,4
45313,2012,50030,15
45313,2012,50110,5
45313,2012,50200,25
45313,2012,50500,33
45313,2012,50510,1
45313,2012,50520,8
45313,2012,50540,15
45313,2012,51300,2
45313,2012,51510,12
45313,2012,51520,53
45313,2012,51700,10
45313,2012,51770,5
45313,2012,51780,1
45313,2012,52120,7
45313,2012,52510,2
45313,2012,53230,2
45313,2012,53410,1
45313,2012,53520,1
45313,2012,53710,9
45313,2012,54150,5
46001,2012,13210,3
46001,2012,17790,2
46001,2012,23940,4
46001,2012,24070,1
46001,2012,24080,1
46001,2012,24500,2
46001,2012,24740,2
46001,2012,33680,8
46001,2012,33820,4
46001,2012,33840,1
46001,2012,33900,1
46001,2012,34040,3
46001,2012,35070,4
46001,2012,37570,39
46001,2012,37940,5
46001,2012,38440,24
46001,2012,38580,2
46001,2012,38880,2
46001,2012,39210,6
46001,2012,39350,9
46001,2012,39480,8
46001,2012,39580,5
46001,2012,40130,1
46001,2012,40320,7
46001,2012,41800,3
46001,2012,41910,4
46001,2012,42380,37
46001,2012,42580,10
46001,2012,43010,11
46001,2012,43360,5
46001,2012,43630,3
46001,2012,43740,3
46001,2012,43780,6
46001,2012,43790,1
46001,2012,43810,3
46001,2012,43900,1
46001,2012,43940,2
46001,2012,44130,1
46001,2012,44180,1
46001,2012,44190,4
46001,2012,44230,6
46001,2012,44250,2
46001,2012,44300,8
46001,2012,44450,1
46001,2012,44500,2
46001,2012,46140,11
46001,2012,49770,4
46001,2012,50020,26
46001,2012,50070,2
46001,2012,50200,2
46001,2012,50500,25
46001,2012,50690,2
46001,2012,51220,5
46001,2012,51300,1
46001,2012,51430,3
46001,2012,51510,8
46001,2012,51520,10
46001,2012,51650,5
46001,2012,51780,3
46001,2012,52120,2
46001,2012,52510,2
46001,2012,53230,1
46001,2012,53270,1
46001,2012,53520,2
46001,2012,53710,9
46001,2012,54150,3
46003,2012,13210,20
46003,2012,15840,1
46003,2012,21480,1
46003,2012,23940,4
46003,2012,24070,1
46003,2012,24080,1
46003,2012,24500,4
46003,2012,24740,3
46003,2012,33680,6
46003,2012,33900,1
46003,2012,34040,7
46003,2012,37440,6
46003,2012,37570,43
46003,2012,37940,7
46003,2012,38440,42
46003,2012,38580,1
46003,2012,38880,1
46003,2012,39210,6
46003,2012,39350,8
46003,2012,39480,13
46003,2012,39580,4
46003,2012,39660,1
46003,2012,40320,13
46003,2012,40860,1
46003,2012,41120,1
46003,2012,41520,2
46003,2012,41800,2
46003,2012,41860,2
46003,2012,41910,2
46003,2012,42380,52
46003,2012,42580,13
46003,2012,42750,3
46003,2012,43010,8
46003,2012,43630,3
46003,2012,43740,5
46003,2012,43780,14
46003,2012,43790,3
46003,2012,43900,5
46003,2012,43940,1
46003,2012,44190,7
46003,2012,44230,13
46003,2012,44300,12
46003,2012,44450,1
46003,2012,44940,2
46003,2012,46140,12
46003,2012,49770,18
46003,2012,50020,25
46003,2012,50070,4
46003,2012,50200,3
46003,2012,50260,1
46003,2012,50500,26
46003,2012,50520,4
46003,2012,51220,10
46003,2012,51300,1
46003,2012,51430,29
46003,2012,51510,6
46003,2012,51520,50
46003,2012,51650,14
46003,2012,51780,1
46003,2012,52120,1
46003,2012,52510,2
46003,2012,53270,1
46003,2012,53710,10
46003,2012,54150,3
46005,2012,12790,5
46005,2012,13210,10
46005,2012,15840,5
46005,2012,17790,10
46005,2012,23940,10
46005,2012,24070,2
46005,2012,24080,1
46005,2012,24500,4
46005,2012,24740,2
46005,2012,33680,2
46005,2012,33820,2
46005,2012,34040,5
46005,2012,35070,1
46005,2012,35490,1
46005,2012,37400,1
46005,2012,37570,31
46005,2012,37940,12
46005,2012,38440,31
46005,2012,38880,1
46005,2012,39080,1
46005,2012,39130,2
46005,2012,39210,14
46005,2012,39350,6
46005,2012,39480,9
46005,2012,39580,2
46005,2012,40130,21
46005,2012,40320,7
46005,2012,41520,3
46005,2012,41910,17
46005,2012,42380,62
46005,2012,42580,41
46005,2012,42600,18
46005,2012,42750,2
46005,2012,43010,24
46005,2012,43360,2
46005,2012,43740,2
46005,2012,44130,1
46005,2012,44230,4
46005,2012,44300,4
46005,2012,46140,9
46005,2012,49770,16
46005,2012,50020,15
46005,2012,50070,5
46005,2012,50500,32
46005,2012,51220,24
46005,2012,51430,15
46005,2012,51520,17
46005,2012,51650,1
46005,2012,51780,6
46005,2012,52120,3
46005,2012,52510,1
46005,2012,53270,3
46005,2012,53710,13
46005,2012,54150,13
46006,2012,3360,1
46006,2012,3490,1
46006,2012,12790,31
46006,2012,13040,1
46006,2012,13210,102
46006,2012,15840,2
